#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe010.nextpolish.fasta	1_np1212	3383658	3385406	-	msbA	1-1749/1749	===============	0/0	100	80.62	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
cpe010.nextpolish.fasta	1_np1212	3816693	3817046	-	ramA	21-375/375	========/======	01-Jan	94.4	80.84	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
cpe010.nextpolish.fasta	1_np1212	3996568	3997761	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	02-Mar	99.75	97.91	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe010.nextpolish.fasta	1_np1212	3997784	4000928	+	acrB	1-3148/3150	========/======	05-Sep	99.75	83.85	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe010.nextpolish.fasta	1_np1212	4614829	4615248	-	FosA6	1-420/420	===============	0/0	100	99.76	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
cpe010.nextpolish.fasta	1_np1212	5217795	5219161	+	cpxA	1-1367/1374	===============	0/0	99.49	82	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
cpe010.nextpolish.fasta	3_np1212	30643	31548	-	Erm(42)	1-906/906	===============	0/0	100	99.67	card	FR734406:0-906	Erm42 confers MLSb phenotype in Pasteurella multocida	lincosamide;macrolide;streptogramin
cpe010.nextpolish.fasta	3_np1212	36894	37709	-	sul2	1-816/816	===============	0/0	100	100	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
cpe010.nextpolish.fasta	3_np1212	115769	116242	+	dfrA1	1-474/474	===============	0/0	100	99.79	card	KJ541681.1:19526-20000	dfrA1 is an integron-encoded dihydrofolate reductase	diaminopyrimidine
cpe010.nextpolish.fasta	3_np1212	117287	118126	+	sul1	1-840/840	===============	0/0	100	100	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe010.nextpolish.fasta	3_np1212	120659	121471	+	NDM-1	1-813/813	===============	0/0	100	100	card	FN396876:3219-2406	NDM-1 is a metallo-beta-lactamase isolated from Klebsiella pneumoniae with nearly complete resistance to all beta-lactam antibiotics.	carbapenem;cephalosporin;cephamycin;penam
cpe010.nextpolish.fasta	3_np1212	121475	121840	+	determinant_of_bleomycin_resistance	1-366/366	===============	0/0	100	100	card	KC503911.1:9883-10249	A novel bleomycin resistance protein encoded by a metallo-beta-lactamase-associated ble gene. Expression of BRP(MBL) confers resistance to bleomycin and bleomycin-like antibiotics in Enterobacteriaceae and Acinetobacter where it is co-expressed with an MBL and controlled by the same promoter region.	glycopeptide
cpe010.nextpolish.fasta	3_np1212	124456	125295	+	sul1	1-840/840	===============	0/0	100	100	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe010.nextpolish.fasta	3_np1212	131933	132838	-	mphA	1-906/906	===============	0/0	100	99.89	card	D16251.1:2531-1625	The mphA gene encodes for resistance enzyme MPH(2')-I which preferentially inactivate 14-membered macrolides (e.g.erythromycin telithromycin roxithromycin) over 16-membered macrolides (e.g.tylosin spiramycin). It phosphorylates macrolides at 2'-OH hydroxyl of desosamine sugar of macrolides in a GTP-dependent manner.	macrolide
cpe010.nextpolish.fasta	4_np1212	77682	78542	+	SHV-134	1-861/861	===============	0/0	100	99.88	card	HM559945:0-861	SHV-134 is an extended-spectrum beta-lactamase.	carbapenem;cephalosporin;penam
cpe010.nextpolish.fasta	4_np1212	83992	84591	+	AAC(6')-Ib-cr	1-600/600	===============	0/0	100	100	card	DQ303918:0-600	AAC(6')-Ib-cr is an aminoglycoside acetyltransferase encoded by plasmids transposons integrons in Enterobacteriaceae. The aac(6')-Ib-cr variant gene can induce resistance against aminoglycoside and fluoroquinolone simultaneously	aminoglycoside;fluoroquinolone
cpe010.nextpolish.fasta	4_np1212	84688	85140	+	arr-3	1-453/453	===============	0/0	100	100	card	EU675686:1956-2409	arr-3 is a plasmid-encoded ribosyltransferase found in Vibrio fluvialis	rifamycin
cpe010.nextpolish.fasta	4_np1212	85273	85746	+	dfrA27	1-474/474	===============	0/0	100	100	card	KP076293.1:2347-2821	A dihydrofolate reductase and trimethoprim resistance gene from non-O1 non-O139 Vibrio cholerae	diaminopyrimidine
cpe010.nextpolish.fasta	4_np1212	85927	86772	+	aadA16	1-846/846	===============	0/0	100	99.64	card	EU675686:3196-4042	aadA16 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in E. coli V. cholerae and K. pneumoniae	aminoglycoside
cpe010.nextpolish.fasta	4_np1212	87230	88069	+	sul1	1-840/840	===============	0/0	100	99.88	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe010.nextpolish.fasta	4_np1212	94707	95612	-	mphA	1-906/906	===============	0/0	100	100	card	D16251.1:2531-1625	The mphA gene encodes for resistance enzyme MPH(2')-I which preferentially inactivate 14-membered macrolides (e.g.erythromycin telithromycin roxithromycin) over 16-membered macrolides (e.g.tylosin spiramycin). It phosphorylates macrolides at 2'-OH hydroxyl of desosamine sugar of macrolides in a GTP-dependent manner.	macrolide
cpe010.nextpolish.fasta	4_np1212	98144	98626	+	dfrA14	1-483/483	===============	0/0	100	99.79	card	EU780012:2162-2645	dfrA14 is an integron-encoded dihydrofolate reductase found in Escherichia coli	diaminopyrimidine
cpe010.nextpolish.fasta	5_np1212	4282	5528	+	tet(A)	1-1247/1275	===============	0/0	97.8	100	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
cpe011.nextpolish.fasta	1_np1212	730559	732013	-	adeK	1-1455/1455	===============	0/0	100	100	card	AY769962:5610-7065	AdeK is the outer membrane factor protein in the adeIJK multidrug efflux complex.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penem;phenicol;rifamycin;tetracycline
cpe011.nextpolish.fasta	1_np1212	732013	735189	-	adeJ	1-3177/3177	===============	0/0	100	99.97	card	AY769962:2434-5611	AdeJ is a RND efflux protein that acts as the inner membrane transporter of the AdeIJK efflux complex. It has 57% identity with E. coli AcrB.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penem;phenicol;rifamycin;tetracycline
cpe011.nextpolish.fasta	1_np1212	735202	736452	-	adeI	1-1251/1251	===============	0/0	100	99.44	card	CP001182.2:3283426-3284677	AdeI is the membrane fusion protein of the AdeIJK multidrug efflux complex.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penem;phenicol;rifamycin;tetracycline
cpe011.nextpolish.fasta	1_np1212	1141807	1142958	-	ADC-30	1-1152/1152	===============	0/0	100	100	card	JF265068.1:954-2106	An ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	cephalosporin
cpe011.nextpolish.fasta	1_np1212	1252943	1254394	-	adeH	1-1452/1452	===============	0/0	100	98.97	card	CT025802.2:0-1452	AdeH is the outer membrane channel protein of the AdeFGH multidrug efflux complex.	fluoroquinolone;tetracycline
cpe011.nextpolish.fasta	1_np1212	1254404	1257583	-	adeF	1-3180/3180	===============	0/0	100	97.61	card	CT025801.2:0-3180	AdeF is the membrane fusion protein of the multidrug efflux complex AdeFGH.	fluoroquinolone;tetracycline
cpe011.nextpolish.fasta	1_np1212	1257590	1258810	-	adeG	1-1221/1221	===============	0/0	100	97.95	card	CT025800.2:0-1221	AdeG is the inner membrane transporter of the AdeFGH multidrug efflux complex.	fluoroquinolone;tetracycline
cpe011.nextpolish.fasta	1_np1212	1259026	1260039	+	adeL	1-1014/1014	===============	0/0	100	99.01	card	KR297239.1:1428-414	AdeL is a regulator of AdeFGH in Acinetobacter baumannii. AdeL mutations are associated with AdeFGH overexpression and multidrug resistance.	fluoroquinolone;tetracycline
cpe011.nextpolish.fasta	1_np1212	1263348	1263677	-	abeS	1-330/330	===============	0/0	100	97.88	card	CP001172.1:1249348-1249018	AbeS in an efflux pump of the SMR family of transporters found in Acinetobacter baumannii.	aminocoumarin;macrolide
cpe011.nextpolish.fasta	1_np1212	1364898	1365713	+	APH(3')-Ia	1-816/816	===============	0/0	100	99.88	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	1367310	1368114	+	AAC(6')-Ib7	1-786/786	========/======	Jan-19	100	97.39	card	KR091911.1:75350-74564	AAC(6')-Ib7 is a plasmid-encoded aminoglycoside acetyltransferase in E. cloacae and C. freundii	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	1368207	1368839	+	catB8	1-633/633	===============	0/0	100	100	card	AY123251.1:811-1444	catB8 is a plasmid or integron-encoded variant of the cat gene found in Klebsiella pneumoniae Salmonella typhi and Pseudomonas aeruginosa	phenicol
cpe011.nextpolish.fasta	1_np1212	1368887	1369688	+	ANT(3'')-IIa	171-972/972	..=============	0/0	82.51	99.75	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	1370193	1371032	+	sul1	1-840/840	===============	0/0	100	100	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe011.nextpolish.fasta	1_np1212	1374377	1375150	+	armA	1-774/774	===============	0/0	100	100	card	GU437214.1:0-774	ArmA is a 16S rRNA methyltransferase that targets mature or nearly mature 30S subunits. It transfers a methyl group from S-adenosyl-L-methionine to N7-G1405 of the 16S rRNA an aminoglycoside binding site.	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	1377449	1378924	+	msrE	1-1476/1476	===============	0/0	100	100	card	EU294228.1:21241-22717	MsrE is an ABC-F subfamily protein expressed to Klebsiella pneumoniae that confers resistance to erythromycin and streptogramin B antibiotics. It is associated with plasmid DNA. It is also 100% identical to ABC-F type ribosomal protection protein Msr(E) which is in multiple species.	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline
cpe011.nextpolish.fasta	1_np1212	1378980	1379864	+	mphE	1-885/885	===============	0/0	100	100	card	DQ839391.1:13757-12872	mphE is a macrolide phosphotransferase and resistance gene identified on a plasmid pRSB105	macrolide
cpe011.nextpolish.fasta	1_np1212	1580106	1581584	+	Acinetobacter_baumannii_AmvA	1-1479/1479	===============	0/0	100	97.16	card	FJ911554.1:176-1655	AmvA has 14 alpha-helical transmembrane segments qualifying it as a member of the DHA2 transporter family of the major facilitator superfamily (MFS). When AmvA was expressed in E. coli  the cells had at least four-fold decreased susceptibility to erythromycin acridine orange acriflavine deoxycholate and methyl viologen. AmvA from the AC0037 strain of A. baumannii was tested.	acridine_dye;macrolide
cpe011.nextpolish.fasta	1_np1212	1685830	1686483	-	adeN	1-654/654	===============	0/0	100	98.93	card	KF147862:0-654	AdeN is a repressor of AdeIJK a RND-type efflux pump in Acinetobacter baumannii. Its inactivation increases expression of AdeJ.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penem;phenicol;rifamycin;tetracycline
cpe011.nextpolish.fasta	1_np1212	1839667	1840971	+	Acinetobacter_baumannii_AbaQ	1-1305/1305	===============	0/0	100	97.85	card	CP001182.2:2256889-2255584	AbaQ is an MFS transporter mainly involved in the extrusion of quinolone-type drugs in A. baumannii	fluoroquinolone
cpe011.nextpolish.fasta	1_np1212	1971347	1972411	-	adeS	1-1065/1086	===============	0/0	98.07	96.62	card	HM440348:775-1861	AdeS is a sensor kinase in the AdeRS regulatory system of AdeABC. It is essential for AdeABC expression.	glycylcycline;tetracycline
cpe011.nextpolish.fasta	1_np1212	1972443	1973186	-	adeR	1-744/744	===============	0/0	100	98.12	card	HM440348:0-744	AdeR is a positive regulator of AdeABC efflux system. AdeR inactivation leads to susceptibility to aminoglycoside antibiotics.	glycylcycline;tetracycline
cpe011.nextpolish.fasta	1_np1212	1973332	1974522	+	adeA	1-1191/1191	===============	0/0	100	100	card	AF370885.1:3438-4629	AdeA is the membrane fusion protein of the multidrug efflux complex AdeABC.	glycylcycline;tetracycline
cpe011.nextpolish.fasta	1_np1212	1974522	1977629	+	adeB	1-3108/3108	===============	0/0	100	99.94	card	AF370885.1:4628-7736	AdeB is the multidrug transporter of the adeABC efflux system.	glycylcycline;tetracycline
cpe011.nextpolish.fasta	1_np1212	1977706	1979103	+	adeC	1-1398/1398	===============	0/0	100	100	card	CP013924.1:2063742-2065140	AdeC is the outer membrane factor of the AdeABC multidrug efflux complex. It can be replaced by other outer membrane channels and is not essential for antibiotic resistance.	glycylcycline;tetracycline
cpe011.nextpolish.fasta	1_np1212	2246697	2247521	+	OXA-66	1-825/825	===============	0/0	100	100	card	EF016356.1:0-825	OXA-66 is a beta-lactamase found in A. baumannii	cephalosporin;penam
cpe011.nextpolish.fasta	1_np1212	2520904	2522193	+	Acinetobacter_baumannii_AbaF	1-1290/1290	===============	0/0	100	97.75	card	CP000521.1:1558523-1557233	Expression of abaF in E. coli resulted in increased resistance to fosfomycin.	fosfomycin
cpe011.nextpolish.fasta	1_np1212	2722997	2723461	+	AAC(3)-Ia	1-465/465	===============	0/0	100	98.92	card	U12338:5055-5520	AAC(3)-Ia is an aminoglycoside acetyltransferase encoded by plasmids transposons integrons in S. marcescens E. coli Acinetobacter baumannii Klebsiella pneumoniae Klebsiella oxytoca P. aeruginosa Salmonella typhimurium and Proteus mirabilis	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	2729123	2729983	-	TEM-12	1-861/861	===============	0/0	100	99.88	card	M88143:367-1228	TEM-12 is an extended-spectrum beta-lactamase found in Klebsiella oxytoca.	cephalosporin;monobactam;penam;penem
cpe011.nextpolish.fasta	1_np1212	3656447	3657793	+	abeM	1-1347/1347	===============	0/0	100	98.44	card	AB204810:186-1533	AbeM is an multidrug efflux pump found in Acinetobacter baumannii.	acridine_dye;fluoroquinolone;triclosan
cpe011.nextpolish.fasta	1_np1212	3710569	3711390	+	OXA-23	1-822/822	===============	0/0	100	100	card	AY795964:0-822	OXA-23 is a beta-lactamase found in A. baumannii	cephalosporin;penam
cpe011.nextpolish.fasta	1_np1212	3715852	3716673	-	OXA-23	1-822/822	===============	0/0	100	100	card	AY795964:0-822	OXA-23 is a beta-lactamase found in A. baumannii	cephalosporin;penam
cpe011.nextpolish.fasta	1_np1212	3851324	3852127	+	APH(3'')-Ib	1-804/804	===============	0/0	100	99.88	card	AF313472:15593-16397	APH(3'')-Ib is an aminoglycoside phosphotransferase encoded by plasmids transposons integrative conjugative elements and chromosomes in Enterobacteriaceae and Pseudomonas spp.	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	3852127	3852963	+	APH(6)-Id	1-837/837	===============	0/0	100	99.88	card	AF024602:3155-3992	APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum	aminoglycoside
cpe011.nextpolish.fasta	1_np1212	3856336	3857535	+	tet(B)	1-1200/1206	===============	0/0	99.5	99.83	card	AB089595:0-1206	Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.	tetracycline
cpe011.nextpolish.fasta	1_np1212	3992223	3993044	-	OXA-23	1-822/822	===============	0/0	100	100	card	AY795964:0-822	OXA-23 is a beta-lactamase found in A. baumannii	cephalosporin;penam
cpe012.nextpolish.fasta	contig_1_np1212	137725	139191	-	mdtP	1-1467/1467	===============	0/0	100	96.66	card	AP009048.1:4304509-4303042	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
cpe012.nextpolish.fasta	contig_1_np1212	139188	141239	-	mdtO	1-2052/2052	===============	0/0	100	97.37	card	AP009048.1:4306557-4304505	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
cpe012.nextpolish.fasta	contig_1_np1212	141239	142270	-	mdtN	1-1032/1032	===============	0/0	100	96.42	card	AP009048.1:4307588-4306556	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride.	acridine_dye;nucleoside
cpe012.nextpolish.fasta	contig_1_np1212	164888	166531	-	eptA	1-1644/1644	===============	0/0	100	97.75	card	AP009048:4340268-4338624	PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.	peptide
cpe012.nextpolish.fasta	contig_1_np1212	273972	275105	-	Escherichia_coli_ampC	1-1134/1134	===============	0/0	100	97.97	card	U00096.3:4378944-4377810	A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.	cephalosporin;penam
cpe012.nextpolish.fasta	contig_1_np1212	979250	980407	-	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100	98.01	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
cpe012.nextpolish.fasta	contig_1_np1212	1072867	1076016	-	acrB	1-3150/3150	===============	0/0	100	99.08	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe012.nextpolish.fasta	contig_1_np1212	1076039	1077232	-	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100	99.33	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe012.nextpolish.fasta	contig_1_np1212	1321765	1322442	-	kdpE	1-678/678	===============	0/0	100	97.05	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
cpe012.nextpolish.fasta	contig_1_np1212	1501759	1502991	+	Escherichia_coli_mdfA	1-1233/1233	===============	0/0	100	96.43	card	JQ394987:0-1233	Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr/CmlA chloramphenicol exporter.	benzalkonium_chloride;rhodamine;tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	1627747	1629495	+	msbA	1-1749/1749	===============	0/0	100	98.69	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
cpe012.nextpolish.fasta	contig_1_np1212	1837345	1838571	-	mdtG	1-1227/1227	===============	0/0	100	98.29	card	CP000800.1:1192954-1191727	The MdtG protein also named YceE appears to be a member of the major facilitator superfamily of transporters and it has been reported when overexpressed to increase fosfomycin and deoxycholate resistances. mdtG is a member of the marA-soxS-rob regulon.	fosfomycin
cpe012.nextpolish.fasta	contig_1_np1212	1847202	1848410	-	mdtH	1-1209/1209	===============	0/0	100	98.02	card	U00096:1125326-1124117	Multidrug resistance protein MdtH	fluoroquinolone
cpe012.nextpolish.fasta	contig_1_np1212	2064565	2064978	-	H-NS	1-414/414	===============	0/0	100	99.52	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	2380363	2380746	+	marA	1-384/384	===============	0/0	100	99.48	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
cpe012.nextpolish.fasta	contig_1_np1212	2806406	2806738	-	Escherichia_coli_emrE	1-333/333	===============	0/0	100	91.89	card	Z11877.1:485-818	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	macrolide
cpe012.nextpolish.fasta	contig_1_np1212	2975377	2976543	-	ugd	1-1167/1167	===============	0/0	100	96.92	card	U00096:2099613-2098446	PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin	peptide
cpe012.nextpolish.fasta	contig_1_np1212	3031523	3032770	+	mdtA	1-1248/1248	===============	0/0	100	96.88	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
cpe012.nextpolish.fasta	contig_1_np1212	3032770	3035892	+	mdtB	1-3123/3123	===============	0/0	100	96.77	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
cpe012.nextpolish.fasta	contig_1_np1212	3035893	3038970	+	mdtC	1-3078/3078	===============	0/0	100	97.11	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
cpe012.nextpolish.fasta	contig_1_np1212	3040383	3041786	+	baeS	1-1404/1404	===============	0/0	100	97.65	card	AP009048:2165012-2166416	BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.	aminocoumarin;aminoglycoside
cpe012.nextpolish.fasta	contig_1_np1212	3041783	3042504	+	baeR	1-722/723	===============	0/0	99.86	98.2	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
cpe012.nextpolish.fasta	contig_1_np1212	3054177	3055382	+	tet(B)	1-1206/1206	===============	0/0	100	99.75	card	AB089595:0-1206	Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.	tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	3193353	3194996	-	yojI	1-1644/1644	===============	0/0	100	98.3	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
cpe012.nextpolish.fasta	contig_1_np1212	3255106	3256074	+	pmrF	1-969/969	===============	0/0	100	98.04	card	U00096:2367070-2368039	PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	peptide
cpe012.nextpolish.fasta	contig_1_np1212	3368080	3369618	-	emrY	1-1539/1539	===============	0/0	100	97.66	card	D78168:1591-3130	emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.	tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	3369618	3370673	-	emrK	1-1056/1056	===============	0/0	100	98.01	card	D78168:536-1592	emrK is a membrane fusion protein that is a homolog of EmrA. Together with the inner membrane transporter EmrY and the outer membrane channel TolC it mediates multidrug efflux.	tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	3371197	3371811	+	evgA	1-615/615	===============	0/0	100	99.19	card	BA000007.3:3212025-3212640	EvgA when phosphorylated is a positive regulator for efflux protein complexes emrKY and mdtEF. While usually phosphorylated in a EvgS dependent manner it can be phosphorylated in the absence of EvgS when overexpressed.	fluoroquinolone;macrolide;penam;tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	3371816	3375409	+	evgS	1-3594/3594	===============	0/0	100	96.75	card	U00096:2484373-2487967	EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	fluoroquinolone;macrolide;penam;tetracycline
cpe012.nextpolish.fasta	contig_1_np1212	3433112	3434416	+	Escherichia_coli_ampC1_beta-lactamase	1-1305/1305	===============	0/0	100	95.94	card	FN649414.1:2765050-2766355	An ampC-like beta-lactamase identified from Escherichia coli.	cephalosporin;penam
cpe012.nextpolish.fasta	contig_1_np1212	3466302	3469415	+	acrD	1-3114/3114	===============	0/0	100	98.78	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
